Data from Absorbance__1__154.txt Node

Date: Mon Nov 04 09:53:30 CET 2024
User: r0948668
Spectrometer: S05006
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 4,646000E-3
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 5
Baseline correction enabled: true
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
336,523	0,09
336,98	0,09
337,437	0,09
337,893	0,09
338,35	0,08
338,807	0,08
339,264	0,07
339,72	0,08
340,177	0,08
340,634	0,07
341,091	0,07
341,548	0,07
342,005	0,06
342,462	0,06
342,919	0,07
343,376	0,07
343,833	0,06
344,29	0,07
344,748	0,06
345,205	0,05
345,662	0,06
346,119	0,06
346,577	0,06
347,034	0,06
347,491	0,06
347,949	0,06
348,406	0,06
348,864	0,06
349,321	0,06
349,779	0,07
350,236	0,07
350,694	0,06
351,151	0,06
351,609	0,06
352,067	0,06
352,524	0,07
352,982	0,07
353,44	0,06
353,898	0,06
354,356	0,05
354,814	0,06
355,271	0,05
355,729	0,05
356,187	0,05
356,645	0,05
357,103	0,05
357,561	0,04
358,02	0,04
358,478	0,04
358,936	0,04
359,394	0,04
359,852	0,04
360,311	0,04
360,769	0,04
361,227	0,04
361,686	0,04
362,144	0,04
362,602	0,04
363,061	0,04
363,519	0,04
363,978	0,04
364,436	0,05
364,895	0,05
365,354	0,04
365,812	0,05
366,271	0,04
366,73	0,04
367,188	0,04
367,647	0,04
368,106	0,04
368,565	0,04
369,024	0,04
369,482	0,03
369,941	0,03
370,4	0,04
370,859	0,04
371,318	0,04
371,778	0,04
372,237	0,04
372,696	0,04
373,155	0,04
373,614	0,05
374,073	0,04
374,533	0,05
374,992	0,05
375,451	0,05
375,911	0,05
376,37	0,05
376,829	0,05
377,289	0,05
377,748	0,05
378,208	0,05
378,667	0,05
379,127	0,05
379,587	0,05
380,046	0,05
380,506	0,05
380,966	0,05
381,425	0,05
381,885	0,06
382,345	0,06
382,805	0,06
383,265	0,06
383,725	0,05
384,185	0,06
384,645	0,06
385,105	0,05
385,565	0,05
386,025	0,06
386,485	0,06
386,945	0,06
387,405	0,06
387,865	0,06
388,326	0,06
388,786	0,06
389,246	0,06
389,707	0,06
390,167	0,07
390,627	0,07
391,088	0,07
391,548	0,07
392,009	0,07
392,469	0,07
392,93	0,07
393,391	0,07
393,851	0,07
394,312	0,07
394,773	0,07
395,233	0,07
395,694	0,07
396,155	0,08
396,616	0,08
397,077	0,08
397,538	0,08
397,999	0,08
398,46	0,08
398,921	0,08
399,382	0,08
399,843	0,08
400,304	0,08
400,765	0,08
401,226	0,08
401,687	0,09
402,149	0,09
402,61	0,09
403,071	0,09
403,533	0,09
403,994	0,09
404,455	0,09
404,917	0,09
405,378	0,09
405,84	0,09
406,301	0,1
406,763	0,1
407,225	0,1
407,686	0,1
408,148	0,1
408,61	0,1
409,071	0,1
409,533	0,1
409,995	0,1
410,457	0,1
410,919	0,09
411,381	0,09
411,843	0,09
412,305	0,09
412,767	0,09
413,229	0,09
413,691	0,09
414,153	0,09
414,615	0,09
415,077	0,08
415,539	0,08
416,002	0,08
416,464	0,08
416,926	0,08
417,389	0,08
417,851	0,07
418,313	0,07
418,776	0,07
419,238	0,07
419,701	0,07
420,163	0,06
420,626	0,06
421,089	0,06
421,551	0,06
422,014	0,05
422,477	0,05
422,94	0,05
423,402	0,05
423,865	0,05
424,328	0,05
424,791	0,04
425,254	0,04
425,717	0,04
426,18	0,04
426,643	0,04
427,106	0,04
427,569	0,04
428,032	0,03
428,495	0,03
428,959	0,03
429,422	0,03
429,885	0,03
430,349	0,03
430,812	0,03
431,275	0,03
431,739	0,02
432,202	0,02
432,666	0,02
433,129	0,02
433,593	0,02
434,056	0,02
434,52	0,02
434,984	0,02
435,447	0,02
435,911	0,02
436,375	0,02
436,839	0,02
437,302	0,02
437,766	0,02
438,23	0,01
438,694	0,01
439,158	0,01
439,622	0,01
440,086	0,01
440,55	0,01
441,014	0,01
441,479	0,01
441,943	0,01
442,407	0,01
442,871	0,01
443,335	0,01
443,8	0,01
444,264	0,01
444,729	0,01
445,193	0,01
445,657	0,01
446,122	0,01
446,586	0,01
447,051	0,01
447,516	0,01
447,98	0,01
448,445	0,01
448,91	0,01
449,374	0,01
449,839	0,01
450,304	0,01
450,769	0,01
451,234	0,01
451,699	0,01
452,164	0,01
452,629	0,01
453,094	0,01
453,559	0,01
454,024	0,01
454,489	0,01
454,954	0,01
455,419	0,01
455,884	0,01
456,35	0,01
456,815	0,01
457,28	0,01
457,746	0,01
458,211	0,01
458,677	0,01
459,142	0,01
459,608	0,01
460,073	0,01
460,539	0,01
461,004	0,01
461,47	0,01
461,936	0,01
462,401	0,01
462,867	0,01
463,333	0,01
463,799	0,01
464,265	0,01
464,731	0,01
465,197	0,01
465,663	0,01
466,129	0,01
466,595	0,01
467,061	0,01
467,527	0,01
467,993	0,01
468,459	0,01
468,925	0,01
469,392	0,01
469,858	0,01
470,324	0,01
470,791	0,01
471,257	0,01
471,724	0,01
472,19	0,01
472,657	0,01
473,123	0,01
473,59	0,01
474,056	0,01
474,523	0,01
474,99	0,01
475,456	0,01
475,923	0,01
476,39	0,01
476,857	0,01
477,324	0,01
477,791	0,01
478,257	0,01
478,724	0,01
479,191	0,01
479,659	0,01
480,126	0,01
480,593	0,01
481,06	0,01
481,527	0,01
481,994	0,01
482,462	0,01
482,929	0,01
483,396	0,01
483,864	0,01
484,331	0,01
484,798	0,01
485,266	0,01
485,733	0,01
486,201	0,01
486,669	0,01
487,136	0,01
487,604	0,01
488,072	0,01
488,539	0,01
489,007	0,01
489,475	0,01
489,943	0,01
490,411	0,01
490,879	0,01
491,347	0,01
491,815	0,01
492,283	0,01
492,751	0,01
493,219	0,01
493,687	0,01
494,155	0,01
494,623	0,01
495,092	0,01
495,56	0,01
496,028	0,01
496,496	0,02
496,965	0,02
497,433	0,02
497,902	0,02
498,37	0,02
498,839	0,02
499,307	0,02
499,776	0,02
500,245	0,02
500,713	0,02
501,182	0,02
501,651	0,02
502,12	0,02
502,588	0,02
503,057	0,02
503,526	0,02
503,995	0,02
504,464	0,02
504,933	0,02
505,402	0,02
505,871	0,02
506,34	0,02
506,81	0,02
507,279	0,02
507,748	0,02
508,217	0,02
508,687	0,02
509,156	0,02
509,625	0,02
510,095	0,02
510,564	0,02
511,034	0,02
511,503	0,02
511,973	0,02
512,442	0,02
512,912	0,02
513,382	0,02
513,852	0,02
514,321	0,02
514,791	0,02
515,261	0,03
515,731	0,03
516,201	0,03
516,671	0,03
517,141	0,03
517,611	0,03
518,081	0,03
518,551	0,03
519,021	0,03
519,491	0,03
519,961	0,03
520,432	0,03
520,902	0,03
521,372	0,03
521,842	0,03
522,313	0,03
522,783	0,03
523,254	0,03
523,724	0,03
524,195	0,03
524,665	0,04
525,136	0,04
525,607	0,04
526,077	0,04
526,548	0,04
527,019	0,04
527,49	0,04
527,96	0,04
528,431	0,04
528,902	0,04
529,373	0,04
529,844	0,04
530,315	0,04
530,786	0,04
531,257	0,05
531,729	0,05
532,2	0,05
532,671	0,05
533,142	0,05
533,613	0,05
534,085	0,05
534,556	0,05
535,028	0,05
535,499	0,05
535,971	0,05
536,442	0,05
536,914	0,06
537,385	0,06
537,857	0,06
538,328	0,06
538,8	0,06
539,272	0,06
539,744	0,06
540,216	0,06
540,687	0,06
541,159	0,06
541,631	0,07
542,103	0,07
542,575	0,07
543,047	0,07
543,519	0,07
543,992	0,07
544,464	0,07
544,936	0,07
545,408	0,07
545,88	0,08
546,353	0,08
546,825	0,08
547,297	0,08
547,77	0,08
548,242	0,08
548,715	0,08
549,187	0,08
549,66	0,09
550,133	0,09
550,605	0,09
551,078	0,09
551,551	0,09
552,023	0,1
552,496	0,1
552,969	0,1
553,442	0,1
553,915	0,1
554,388	0,11
554,861	0,11
555,334	0,11
555,807	0,11
556,28	0,11
556,753	0,12
557,227	0,12
557,7	0,12
558,173	0,12
558,646	0,12
559,12	0,13
559,593	0,13
560,067	0,13
560,54	0,13
561,014	0,14
561,487	0,14
561,961	0,14
562,434	0,14
562,908	0,15
563,382	0,15
563,855	0,15
564,329	0,16
564,803	0,16
565,277	0,16
565,751	0,16
566,225	0,17
566,699	0,17
567,173	0,17
567,647	0,18
568,121	0,18
568,595	0,18
569,069	0,19
569,543	0,19
570,018	0,19
570,492	0,2
570,966	0,2
571,44	0,2
571,915	0,21
572,389	0,21
572,864	0,21
573,338	0,22
573,813	0,22
574,287	0,22
574,762	0,23
575,237	0,23
575,711	0,23
576,186	0,23
576,661	0,24
577,136	0,24
577,611	0,24
578,086	0,25
578,561	0,25
579,036	0,25
579,511	0,26
579,986	0,26
580,461	0,26
580,936	0,26
581,411	0,27
581,886	0,27
582,362	0,27
582,837	0,28
583,312	0,28
583,788	0,28
584,263	0,28
584,738	0,29
585,214	0,29
585,689	0,29
586,165	0,3
586,641	0,3
587,116	0,3
587,592	0,3
588,068	0,31
588,543	0,31
589,019	0,31
589,495	0,32
589,971	0,32
590,447	0,32
590,923	0,32
591,399	0,33
591,875	0,33
592,351	0,34
592,827	0,34
593,303	0,34
593,78	0,35
594,256	0,35
594,732	0,35
595,208	0,36
595,685	0,36
596,161	0,37
596,638	0,37
597,114	0,37
597,591	0,38
598,067	0,38
598,544	0,39
599,02	0,4
599,497	0,4
599,974	0,41
600,451	0,41
600,927	0,42
601,404	0,42
601,881	0,43
602,358	0,44
602,835	0,44
603,312	0,45
603,789	0,46
604,266	0,46
604,743	0,47
605,22	0,48
605,698	0,49
606,175	0,5
606,652	0,5
607,13	0,51
607,607	0,52
608,084	0,53
608,562	0,54
609,039	0,55
609,517	0,56
609,994	0,57
610,472	0,58
610,95	0,59
611,427	0,6
611,905	0,61
612,383	0,62
612,861	0,63
613,338	0,64
613,816	0,65
614,294	0,66
614,772	0,67
615,25	0,68
615,728	0,69
616,206	0,7
616,684	0,71
617,163	0,72
617,641	0,73
618,119	0,74
618,597	0,75
619,076	0,76
619,554	0,78
620,032	0,79
620,511	0,79
620,989	0,8
621,468	0,81
621,946	0,82
622,425	0,83
622,904	0,84
623,382	0,85
623,861	0,85
624,34	0,86
624,819	0,86
625,298	0,87
625,776	0,87
626,255	0,88
626,734	0,88
627,213	0,89
627,692	0,89
628,172	0,89
628,651	0,89
629,13	0,89
629,609	0,89
630,088	0,89
630,568	0,89
631,047	0,89
631,526	0,89
632,006	0,88
632,485	0,88
632,965	0,87
633,444	0,87
633,924	0,86
634,404	0,85
634,883	0,84
635,363	0,84
635,843	0,83
636,323	0,82
636,802	0,81
637,282	0,8
637,762	0,78
638,242	0,77
638,722	0,76
639,202	0,75
639,682	0,73
640,162	0,72
640,643	0,71
641,123	0,69
641,603	0,68
642,083	0,66
642,564	0,65
643,044	0,63
643,524	0,61
644,005	0,6
644,485	0,58
644,966	0,57
645,446	0,55
645,927	0,54
646,408	0,52
646,888	0,51
647,369	0,49
647,85	0,47
648,331	0,46
648,812	0,44
649,293	0,43
649,773	0,42
650,254	0,4
650,736	0,39
651,217	0,37
651,698	0,36
652,179	0,35
652,66	0,33
653,141	0,32
653,623	0,31
654,104	0,3
654,585	0,29
655,067	0,28
655,548	0,26
656,03	0,25
656,511	0,24
656,993	0,23
657,474	0,23
657,956	0,22
658,438	0,21
658,919	0,2
659,401	0,19
659,883	0,18
660,365	0,17
660,847	0,17
661,329	0,16
661,811	0,15
662,293	0,15
662,775	0,14
663,257	0,13
663,739	0,13
664,221	0,12
664,703	0,12
665,186	0,11
665,668	0,11
666,15	0,1
666,633	0,1
667,115	0,09
667,598	0,09
668,08	0,09
668,563	0,08
669,046	0,08
669,528	0,07
670,011	0,07
670,494	0,07
670,976	0,06
671,459	0,06
671,942	0,06
672,425	0,06
672,908	0,05
673,391	0,05
673,874	0,05
674,357	0,05
674,84	0,05
675,323	0,04
675,807	0,04
676,29	0,04
676,773	0,04
677,256	0,04
677,74	0,04
678,223	0,03
678,707	0,03
679,19	0,03
679,674	0,03
680,157	0,03
680,641	0,03
681,125	0,03
681,608	0,02
682,092	0,02
682,576	0,02
683,06	0,02
683,544	0,02
684,028	0,02
684,512	0,02
684,996	0,02
685,48	0,02
685,964	0,02
686,448	0,02
686,932	0,02
687,416	0,02
687,9	0,01
688,385	0,01
688,869	0,01
689,354	0,01
689,838	0,01
690,322	0,01
690,807	0,01
691,292	0,01
691,776	0,01
692,261	0,01
692,745	0,01
693,23	0,01
693,715	0,01
694,2	0,01
694,685	0,01
695,17	0,01
695,655	0,01
696,14	0,01
696,625	0,01
697,11	0,01
697,595	0,01
698,08	0,01
698,565	0,01
699,05	0,01
699,536	0,01
700,021	0,01
700,506	0,01
700,992	0,01
701,477	0,01
701,963	0,01
702,448	0
702,934	0
703,42	0
703,905	0,01
704,391	0,01
704,877	0,01
705,363	0,01
705,848	0,01
706,334	0
706,82	0
707,306	0
707,792	0
708,278	0
708,764	0
709,251	0
709,737	0
710,223	0
710,709	0
711,196	0
711,682	0
712,168	0
712,655	0
713,141	0
713,628	0
714,114	0
714,601	0
715,088	0
715,574	0
716,061	0
716,548	0
717,035	0
717,522	0
718,009	0
718,496	0
718,983	0
719,47	0
719,957	0
720,444	0
720,931	0
721,418	0
721,906	0
722,393	0
722,88	0
723,368	0
723,855	0
724,343	0
724,83	0
725,318	0
725,806	0
726,293	0
726,781	0
727,269	0
727,757	0
728,244	0
728,732	0
729,22	0
729,708	0
730,196	0
730,684	0
731,172	0
731,661	0
732,149	0
732,637	0
733,125	0
733,614	0
734,102	0
734,591	0
735,079	0
735,568	0
736,056	0
736,545	0
737,033	0
737,522	0
738,011	0
738,499	0
738,988	0
739,477	0
739,966	0
740,455	0
740,944	0
741,433	0
741,922	0
742,411	0
742,9	0
743,39	0
743,879	0
744,368	0
744,858	0
745,347	0
745,836	0
746,326	0
746,815	0
747,305	0
747,795	0
748,284	0,01
748,774	0,01
749,264	0,01
749,754	0,01
750,243	0,01
750,733	0,01
751,223	0,01
751,713	0,01
752,203	0,01
752,693	0,01
753,183	0,01
753,674	0,01
754,164	0,01
754,654	0,01
755,144	0,01
755,635	0,01
756,125	0,01
